url,Prompt
https://image.lexica.art/sm2/658fe0fe-1d97-45d3-ab7f-54b824d07c2d,"an award-winning closeup photo of a female model wearing a baggy teal distressed medieval cloth menswear jacket by alexander mcqueen, 4 k, studio lighting, wide angle lens"
https://image.lexica.art/sm2/2904034b-5807-4199-a874-ded9fef6981c,"""Starship crew having breakfast in space"" by Syd Mead, cold color palette, muted colors, detailed, 8k"
https://image.lexica.art/sm2/edb15618-54e3-45e8-a1a6-4317511083df,"fearsome, angry bearded  Old Testament, Catholic Picture-Bible with tornado from hand, windy, stoic, is ( ( with arms half lifted toward us ) ). light dust, magnificent, hyperdetailed, theatrical, fantasy, art by joseph leyendecker, peter mohrbacher, ivan aivazovsky, ruan jia, reza afshar, marc simonetti, alphonse mucha"
https://image.lexica.art/sm2/6187fa5b-b3da-4997-b438-f51c73de269b,"a zombie skater punk playing electric guitar, tristan eaton, victo ngai, artgerm, rhads, ross draws"
https://image.lexica.art/sm2/71332ba6-c1ce-4c13-a98a-7ff14ee32283,A cunning fox with a golden crown on his head sits on a throne surrounded by flowers
https://image.lexica.art/sm2/45370a4c-d703-4b0b-a608-d77691e95cd4,"beautiful anime girl with short white hair, wearing lab coat and glasses, holding a clipboard, standing inside a research facility, character portrait, 1 9 6 0 s, long hair, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by wlop, charlie bowater and alexandra fomina"
https://image.lexica.art/sm2/8b323273-011f-4b7a-816e-b68ae353a39f,"an exhausted pepe the frog commiting tax fraud, paperwork, desk, cozy, night- key lighting, soft lights, foggy, by steve hanks, by lisa yuskavage, by serov valentin, by tarkovsky, 8 k render, detailed, cute cartoon style, very cute face"
https://image.lexica.art/sm2/ac7f5373-274b-498e-bb0f-d7b5f18ca8d3,"a alone man. pen and ink ,birds eye view, illustrated by hergé, Background space"
https://image.lexica.art/sm2/bf1b03cd-a158-4799-8ff1-534099df2667,Daenerys Targaryen ridding a dragon
https://image.lexica.art/sm2/17522754-a70c-4006-b709-cceda91a7874,"Detailed isometric living room render, unreal engine voxel render, video games, very cozy, nostalgia, boy in room in front of tv, c4d render, Alexander Mcqueen high fashion haute couture. ultra detailed, octane render, salvador dali style, volumetric lighting, 8k post-production Isometric. Isometric render."
https://image.lexica.art/sm2/ae1ef534-ad01-48ac-bd66-80b371681144,"Detailed isometric gaming room, neon, pixel art, violet robot, unreal engine voxel render"
https://image.lexica.art/sm2/f7809b0c-ffa4-4bfb-93d2-3bc218760215,"full body hiphop streetwear drip, tristan eaton, victo ngai, artgerm, rhads, ross draws"
https://image.lexica.art/sm2/486dc003-2fc0-4492-b716-d05aaed50df4,"product photo of a futuristic cute small robot, by artgerm and greg rutkowski and marc newson, alphonse mucha, zaha hadid, volumetric light, detailed, octane render, midsommar"
https://image.lexica.art/sm2/42d59dac-80d9-4361-8d11-ced3679283a5,"Grim, a blue and fluffy zombie with piercing red eyes and a perpetual scowl. He is always full of energy and mischief, and is always looking for new ways to cause trouble. Even though he is a zombie, he doesn't scare easily and is actually quite cunning. He loves to play pranks and cause chaos, and is always up for a challenge. Grim is a loyal companion, but he can also be unpredictable and dangerous. He will stick by your side through thick and thin, but be careful not to get on his bad side."
https://image.lexica.art/sm2/85f6b380-86fd-4a36-998c-03091161b54b,"gingerbread candy village, cinematic scene, studio lighting, colorful, fantasy, fairytale, intricate, forest, fireflies, flowers, halloween, christmas, hansel and gretel, background blur, bokeh, medium shot, visually stunning, matte painting, concept art, trending on artstation, artgerm, cgsociety"
https://image.lexica.art/sm2/bf7fcd35-14f4-435c-8b1d-56935f721f3b,Fashion Editorial. floral edition. millions of colorful flowers. analog fashion portrait. Portra 400 high dpi scan.
https://image.lexica.art/sm2/4ac08144-ffcf-4a27-82e8-ae324cb650c5,"Akira, studio ghibli, akira toriyama, james gilleard, genshin impact, trending pixiv fanbox, acrylic palette knife, 4k, vibrant colors, devinart, trending on artstation, low details"
https://image.lexica.art/sm2/c2ccb5e9-58e4-471e-a308-c037e289c887,"A cute tiny mouse holding a piece of luxury cheese, pixar"
https://image.lexica.art/sm2/17dabefe-6530-4f4c-97de-277d01946686,pepe the frog wearing a sweater
https://image.lexica.art/sm2/158878fa-fcde-441d-9e36-71199d50a13c,"cute cartoon anime cactus sticker, anime style, white background color"
https://image.lexica.art/sm2/f1c0138c-3082-4ba3-8d6d-4f8c2c459964,"four dogs dressed navy admirals in formal unifor playing poker art by cassius marcellus coolidge and jacque - louis david, intricate detail, cinematic, 8 k, cel shaded, unreal engine, featured on artstation, pixiv"
https://image.lexica.art/sm2/8b64b3bb-125d-4d6b-8b51-123dd87d2c38,"""Extremely Ultrarealistic Photorealistic cute creature holding a flower in a vast jungle, by James Jean and Android Jones: Jeff Koons: Erin Hanson: Joe Fenton: Dan Mumford: professional photography, natural lighting, volumetric lighting maximalist photoillustration 8k resolution concept art intricately detailed, complex, elegant, expansive, fantastical:"""
https://image.lexica.art/sm2/e5bed7e6-74b6-4efe-905f-3de9482948f8,"Ian Somerhalder with long brown hair, full body futuristic soldier, tight futuristic suit, hyperrealistic, 8K"
https://image.lexica.art/sm2/934cb9c4-05dd-4c7c-a7fd-6d67e1314280,"anime girl walking on water, ripples, backdrop of dawn, saturn in the background, illustration, concept art, anime, key visual, trending pixiv fanbox by wlop and greg rutkowski and makoto shinkai and mamoru hosada and studio ghibli"
https://image.lexica.art/sm2/79ea9205-b338-4930-8d21-e2a69c6160d8,"a Keanu Reeves as the doomslayer, realistic scifi cyberpunk power armor robot, detailed, centered, digital painting, artstation, concept art, donato giancola, Joseph Christian Leyendecker, WLOP, Boris Vallejo, Breathtaking, 8k resolution, extremely detailed, beautiful, establishing shot, artistic, hyperrealistic, beautiful face, octane render, cinematic lighting, dramatic lighting, masterpiece"
https://image.lexica.art/sm2/d6b2e8db-887e-45ac-89e5-93df57413f10,"anime highly detailed 1 girl beautiful detailed best quality highres, purple hair"
https://image.lexica.art/sm2/1569715b-f914-4387-af0a-58376ff3330b,"Black and white sketch of a giant monster like anime crane bird    and some yellow color effects, in the style of akira toriyama"
https://image.lexica.art/sm2/461bebef-984c-4a48-b5ad-539928cb40b9,"Cosmic men and women Afro-Dancing together at party, Stylish movement, cyberpunk dancers in detailed nightclub, colorful retro 90's Demonslayer, ufotable anime style, minimalist art, silhouette"
https://image.lexica.art/sm2/9b79bdcd-9b5b-449b-b07e-a0e10bd445ec,An astronaut in a tulip garden on a spring day
https://image.lexica.art/sm2/b37ebb60-05c3-49d3-a64f-eab366b1f22a,"""Picnic in Mission Dolores Park"" by Syd Mead, stunning detail, muted tones, high resolution"
https://image.lexica.art/sm2/c3d710de-a051-442d-9a44-b328bb141c8f,"black round shades, A full body portrait of a beautiful wild, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, brown hair, black jacket, youthful,, Hannah Murray, round face, messy hair, hippy, freckles"
https://image.lexica.art/sm2/11277a26-a41a-46f4-97fa-fcce1acf9ced,"Cute cat playing chess, pencil drawing"
https://image.lexica.art/sm2/d837a358-e432-41d3-b181-dc357a2daa7a,femme futuriste avec un casque de réalité virtuel incrustation de text 2023
https://image.lexica.art/sm2/6d57260d-42c4-423a-9a18-0a2de50a1807,Highly defined macrophotography selfie of a cute superb owl on top of the eiffel tower
https://image.lexica.art/sm2/e207adf4-a050-42c3-b2dc-a7d8d578b8c0,Penguin with extemely oblong eyes that glow inside a golden cage in a forest
https://image.lexica.art/sm2/2b7cc9d4-d1b7-4baa-af4e-838973ca722b,"maximalist chaotic San Francisco, birds eye view, illustrated by Hergé, style of tin tin comics, pen and ink"
https://image.lexica.art/sm2/f09ffc40-fa73-49bb-bd46-2628d0281baf,"Vintage 90's anime style. stylish model in 7/11 convenience store., sci-fi."
https://image.lexica.art/sm2/2c6a5da3-b64e-405e-9676-6f7a488f983d,"an mascot robot, smiling, modern robot, round robot, cartoon, flying, super man pose, fist up, crypto coins background"
https://image.lexica.art/sm2/31f4e11a-1d3a-4e71-8fcf-84d5dff0860d,"Jesus Christ talking to a large crowd of people on a hillside, realistic portrait, symmetrical, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, cinematic lighting, art by artgerm and greg rutkowski and alphonse mucha"
https://image.lexica.art/sm2/bb6bf06b-370e-4127-bc0b-c027b5325539,"portrait of a warhammer superman, epic, tragic, military art, fantasy, dieselpunk, hd shot, digital portrait, beautiful, artstation, comic style, by artgerm, guy denning, jakub rozalski, magali villeneuve and charlie bowater"
https://image.lexica.art/sm2/85cef380-aee7-454d-810b-432598b7b7b5,naruto ino
https://image.lexica.art/sm2/81dd7553-b6e3-4d15-8339-03c186d9e085,"golden treehouse in lush forest, better homes and hardens magazine, big glass windows, intricate woodworking, polaroid"
https://image.lexica.art/sm2/4b1056d4-a6fb-4720-8661-59706aeec3dd,"fighter jet to the moon by artgerm and Moebius, beautiful, hyperrealism, highly detailed, 8k, intricate, closeup, dynamic dramatic dark moody lighting, shadows, Artstation, concept art, Octane render, 8K"
https://image.lexica.art/sm2/22dc4f5c-d3ff-4918-8756-57097c1e71c9,"An astronaut in a garden on a spring day, by martine johanna and simon stalenhag and chie yoshii and casey weldon and wlop : : ornate, dynamic, particulate, rich colors, intricate, elegant, highly detailed, harper's bazaar art, fashion magazine, smooth, sharp focus, 8 k, octane render"
https://image.lexica.art/sm2/ca502da2-b51c-4f7b-bac4-cd5bfdd3ee61,"lofi Anime Girl is programming at a computer, cozy, by makoto shinkai and ghibli studio, dramatic lighting, highly detailed, incredible quality, trending on artstation, masterpiece, 8k. code on the screen."
https://image.lexica.art/sm2/ca8f03ef-e570-4cfb-b22f-6548a73bad10,"A portrait of cat as a king, cute"
https://image.lexica.art/sm2/3c7efa48-4219-4b11-bdcb-73ef2e040c49,"A messy, chaotic artist's workshop, inside is a cute robot painting a picture. The picture is of another robot"
https://image.lexica.art/sm2/10e90c10-f19e-4fa4-aae9-b65c98963fa1,3D circular icon for of Coin Tower
https://image.lexica.art/sm2/7e96d2fa-9942-4cf8-bfeb-4de9b249bae9,"ATHENA , goddess with golden skin with blue adornments, XF IQ4, f/1.4, ISO 200, 1/160s, 8K, RAW, featured in artstation, illustrative, elegant, intricate, 8k"
https://image.lexica.art/sm2/67763a26-9ac7-4aeb-a750-37ff31565fc7,"A Siamese cat, tan with brown coloring, green eyes, ultra realistic, soft lighting 4K sitting on a book"
https://image.lexica.art/sm2/a83defb6-8939-4223-a33e-7f8340db2621,"((used)) ((slim ))pink Armoured  cyberpunk((ultra minimal)) (X-treme G Nintendo 64) (((ultra futuristic minimal design))) f1 motorbike Designed by  mark ryden+ jordan grimmer , in style of brutalist+cyberpunk , 8k resolution,hyper realistic, detailed render,  extremely complex and advanced chassis, natural dirt and debris detail, scuffs"
https://image.lexica.art/sm2/74952fdd-ad6a-4f32-8f7a-4537692e85e8,"Joaquin Phoenix as bruce wayne with batsuit in batman movie, full body"
https://image.lexica.art/sm2/b921c1e2-3c60-4fd8-a0ba-76235e5081ac,"Pikachu commiting tax fraud, paperwork, exhausted, cute, really cute, cozy,by steve hanks, by lisa yuskavage, by serov valentin, by tarkovsky, 8 k render, detailed, cute cartoon style"
https://image.lexica.art/sm2/ef039795-9e90-490d-83a3-f5aa4063280c,"splash art of cute female anthropomorphic vulpes vulpes fulva eating ramen noodles by a stand in the crowded street of a cyberpunk city : by weta, greg rutkowski, wlop, ilya kuvshinov, rossdraws, artgerm, octane render, liosh, mucha"
https://image.lexica.art/sm2/3110466c-ff4b-44d8-9b28-9a376d86d508,Highly defined macrophotography selfie of a cute superb owl on top of the eiffel tower
https://image.lexica.art/sm2/a8688b23-c2bb-49e2-80b0-f848ce4e81d2,"fashion model walking down a catwalk, wearing an armor, detailed face, beautiful male face, renaissance aesthetic, star trek aesthetic, pastel colors aesthetic, intricate fashion clothing, highly detailed, surrealistic, digital painting, concept art, sharp focus, illustration, no watermarks"
https://image.lexica.art/sm2/d90a4e08-bf98-40c9-b704-ee1784221526,"- #ai
- #animprobablefuture
- #conceptart
- #conceptdesign
- #design
- #designinspiration
- #future
- #futuredesign
- #generativedesign
- #id
- #industrialdesign
- #industrialdesigninspiration"
https://image.lexica.art/sm2/fad53854-60ef-46bc-a6fb-cda8a6a40e93,"cute anime dog sticker, anime style, solid backgound color"
https://image.lexica.art/sm2/0dffccb0-2c1b-4fd5-afd7-2bc5518f9394,"hyperrealistic neo - rococo steampunk minimal gameboy console.  highly detailed digital art masterpiece, smooth cam de leon eric zener dramatic pearlescent soft light, ground angle hd 8 k, sharp focus"
https://image.lexica.art/sm2/419528f6-698c-49ae-a246-250b4d944b8b,"supreme good, extreme detail,  digital art,  4k,  ultra hd, holographic, hyperdetailed, Michelangelo Buonarroti"
https://image.lexica.art/sm2/7f702498-7413-4c64-93cc-0743ef0f4aa8,"a beautiful fashion goddness of love, chic strapless dress, tropical sea background, character design, in the style of artgerm, and wlop, cinematic lighting, hyperdetailed, 8 k realistic, symmetrical, global illumination, radiant light, frostbite 3 engine, cryengine, dof, trending on artstation, digital art"
https://image.lexica.art/sm2/ac34def0-fb7d-4863-83a9-6c14b18bfa80,"complex 3d render ultra detailed of a beautiful porcelain profile Lionel Messi face , biomechanical cyborg, analog, 150 mm lens, beautiful natural soft rim light, big leaves and stems, roots, fine foliage lace, colorful details, massai warrior, Alexander Mcqueen high fashion haute couture, pearl earring, art nouveau fashion embroidered, steampunk, intricate details, mesh wire, mandelbrot fractal, anatomical, facial muscles, cable wires, microchip, elegant, hyper realistic, ultra detailed, octane render, H.R. Giger style, volumetric lighting, 8k post-production"
